Rank,Site,SNI,HTTP,DNS
180088,berimsafar.com,open,open,open
180089,peoplesgamezgifts.com,open,open,open
180090,meishow.com,open,open,open
180091,download-free-movie.org,open,blocked,open
180092,burgerking.es,open,open,open
180093,theperfectboobs.net,open,blocked,blocked
180094,espacobeleza.com,open,open,open
180095,retaildetail.be,open,open,open
180096,isprambiente.gov.it,open,open,open
180097,foot-pain-explored.com,open,open,open
180098,pf-x.net,open,open,open
180099,walkingame.ru,open,open,open
180100,9788088.cn,open,open,unknown
180101,edumil.ru,open,open,open
180102,swupl.edu.cn,open,open,unknown
180103,kompravda.eu,open,open,open
180104,wmobile.ir,open,open,open
180105,rtpa.es,open,open,open
180106,dogbreedslist.info,open,open,open
180107,gravityfallstown.blogspot.mx,open,blocked,open
180108,animelo.jp,open,open,open
180109,sarbacane.com,open,open,open
180110,tmd8.net,open,open,open
180111,vincitore-selezionato.it,open,open,unknown
180112,proewildfire.cn,open,open,open
180113,holesinthenet.co.il,open,open,open
180114,gopherhole.com,open,open,open
180115,mystery.ru,open,open,open
180116,tomosato.net,open,open,open
180117,geant-kuwait.com,open,open,open
180118,pornstarlove.com,open,blocked,open
180119,gidforums.com,open,open,open
180120,machinerypark.com,open,open,open
180121,dieblaue24.com,open,open,open
180122,zipbooks.com,open,open,open
180123,pskb.com,open,open,open
180124,businessbee.com,open,open,open
180125,cash-boom.ru,open,open,open
180126,seotitan.ru,open,open,open
180127,homeschoolcrew.com,open,open,open
180128,beaton.com.ua,open,open,open
180129,bannersonthecheap.com,open,open,open
180130,petelinka.ru,open,open,open
180131,cozre.jp,open,open,open
180132,nso.ru,open,open,open
180133,qscrap.com,open,open,open
180134,duitbux.com,open,open,open
180135,hallvworthington.com,open,open,open
180136,plantlust.com,open,open,open
180137,phpmyadmin.com,open,open,open
180138,airetos.gr,open,open,open
180139,dofmo.com,open,open,open
180140,builk.com,open,open,open
180141,sameepam.com,open,open,open
180142,cpalistdomination.com,open,open,open
180143,gelisenbeyin.net,open,open,open
180144,maghrebemergent.com,open,open,open
180145,morningstarministries.org,open,open,open
180146,acpr.su,open,open,open
180147,vmirenas.ru,open,open,open
180148,potuk.com,open,blocked,open
180149,1api.net,open,open,open
180150,oneworldobservatory.com,open,open,open
180151,unnya.com,open,open,open
180152,oshida.ir,open,open,open
180153,propertykhazana.com,open,open,open
180154,xwpx.com,open,open,open
180155,eliuliang.com,open,open,open
180156,thehobbit.com,open,open,open
180157,kyivgaz.ua,open,open,open
180158,lidapoly.edu.cn,open,open,unknown
180159,roc21.com,open,open,open
180160,stellaworth.co.jp,open,open,open
180161,petloverscentre.com,open,open,open
180162,risparmipazzi24.com,open,open,open
180163,revision3.com,blocked,blocked,blocked
180164,opredelim.com,open,open,open
180165,xvideosxxxporno.com,open,blocked,open
180166,media9.pk,open,open,open
180167,directory.am,open,open,open
180168,titanbet.com,open,blocked,open
180169,englishelp.ru,open,open,open
180170,housedoctor.dk,open,open,open
180171,tradorax.com,open,open,open
180172,seguridadwireless.net,open,open,open
180173,gunvaluesboard.com,open,open,open
180174,teachersammy.com,open,open,open
180175,ctpe.info,open,open,unknown
180176,759store.com,open,open,open
180177,neopolis.gr,open,blocked,open
180178,siamfishing.com,open,blocked,open
180179,testcurrentaffairs.com,open,open,open
180180,ciamaritima.com.br,open,open,unknown
180181,betterwaytoweb.com,open,open,open
180182,ubicome.co,open,open,open
180183,ikarus.de,open,open,open
180184,crocogirls.com,open,blocked,open
180185,oko-kino.ru,open,blocked,open
180186,it-rays.net,open,open,open
180187,embroideryonline.com,open,open,open
180188,mojirecepti.com,open,open,open
180189,iz.com.ua,open,open,open
180190,asianthumbs.org,open,blocked,open
180191,secret-golf.com,open,open,open
180192,xooy.info,open,blocked,open
180193,gulfcsr.com,open,open,open
180194,valoresmorales.net,open,open,open
180195,optimalresume.com,open,open,open
180196,uac.edu.co,open,open,open
180197,kaiyukan.com,open,open,open
180198,dotemirates.com,open,open,open
180199,lie.kz,open,open,open
180200,inspirationde.com,open,open,open
180201,dewitech.com,open,open,open
180202,persona.co,open,open,open
180203,urbanity.pl,open,open,open
180204,sopnojatra.com,open,open,open
180205,alkhaleejaffairs.info,open,open,open
180206,turkuk.biz,open,blocked,open
180207,online-movies-free.com,open,blocked,open
180208,digimind.com,open,open,open
180209,worknowapp.com,open,open,open
180210,uniden.com,open,open,open
180211,jmi.edu.cn,open,open,unknown
180212,teck.co.jp,open,blocked,open
180213,spaetzlesuche.de,open,open,open
180214,77g.com,open,open,open
180215,longwarjournal.org,open,open,open
180216,cyclismactu.net,open,open,open
180217,trackvisitsnow.com,open,open,open
180218,albarakah.com.tr,open,open,open
180219,guarantybank.com,open,open,open
180220,nb.com.cn,open,open,open
180221,ppi2pass.com,open,open,open
180222,buyfor.co.kr,open,open,open
180223,mobacure.com,open,open,open
180224,sousounetshop.jp,open,open,open
180225,planetcruise.co.uk,open,open,open
180226,weedbitco.in,open,open,open
180227,seximotion.com,open,blocked,open
180228,mercatus.org,open,open,open
180229,slanet.kz,open,open,open
180230,weelicious.com,open,open,open
180231,alvik74.ru,open,open,open
180232,super.kg,open,open,open
180233,logicprohelp.com,open,open,open
180234,schaer.com,open,open,open
180235,bitcoin365club.com,open,open,open
180236,ub-am.com,open,open,open
180237,snapstouch.com,open,open,open
180238,sun-sist.ru,open,open,open
180239,ably.ir,open,open,open
180240,thomashutter.com,open,open,open
180241,seantheme.com,open,open,open
180242,shel-gilbo.livejournal.com,open,open,open
180243,browiki.org,open,open,open
180244,zzt.tm,open,open,open
180245,tourismrec.com,open,open,open
180246,169it.com,open,open,open
180247,dmgmori.com,open,open,open
180248,american-cosmetics.ru,open,open,open
180249,zhujiangroad.com,open,open,unknown
180250,kamyabdl.com,open,open,open
180251,mamadeti.ru,open,open,open
180252,1128.jp,open,open,open
180253,condorferries.co.uk,open,open,open
180254,redflava.com,open,blocked,open
180255,fabrikar.com,open,open,open
180256,eatstory.in,open,open,open
180257,thebodyshop.de,open,open,open
180258,txt99.cc,open,open,open
180259,dicoding.com,open,open,open
180260,territoryahead.com,open,open,open
180261,lianzhong.com,open,open,open
180262,s407837671.onlinehome.us,open,open,open
180263,networkset.net,open,open,open
180264,aswathora.com,open,open,open
180265,actionpay.com.br,open,open,open
180266,gamehappywheels.com,open,open,open
180267,zhezi.com,open,open,open
180268,cases-csgo.net,open,open,open
180269,patriciamcconnell.com,open,open,open
180270,pzpn.pl,open,open,open
180271,eliterelatos.com,open,blocked,open
180272,syncnscan.com,open,open,open
180273,dhifaaf.com,open,open,open
180274,shareonfb.com,open,open,open
180275,jobsataramco.eu,open,open,open
180276,aesthetic.ru,open,open,open
180277,facefucking.com,open,blocked,open
180278,carreck.com,open,blocked,open
180279,bccfalna.com,open,open,open
180280,etat.lu,open,open,open
180281,daysinbed.com,open,open,open
180282,hoyennoticias.com.ve,open,open,open
180283,injuriesandsuspensions.com,open,open,open
180284,chinaunicom.com,open,open,unknown
180285,ggteach.com,open,open,open
180286,tradekey.com.pk,open,open,open
180287,dszn.ru,open,open,open
180288,jaixs.com,open,open,open
180289,augsburg.de,open,open,open
180290,apk20.blog.ir,open,open,open
180291,x360ce.com,open,open,open
180292,paope.com,open,open,open
180293,tubesafari.com,open,blocked,open
180294,mercedes-benz.com.mx,open,open,open
180295,tp-link.com.pl,open,open,open
180296,show-latino.com,open,open,open
180297,firstlightfcu.org,open,open,open
180298,wo8wo.com,open,open,open
180299,wetholefans.com,open,blocked,open
180300,r1soft.com,open,open,open
180301,top-news-bloggers.ru,open,open,open
180302,1010010.ga,open,open,open
180303,bestchinatablets.com,open,open,open
180304,fashionlife.livejournal.com,open,open,open
180305,probikeshop.com,open,open,open
180306,everydaynodaysoff.com,open,open,open
180307,iconmale.com,open,open,open
180308,edigital.ro,open,open,open
180309,anfisabreus.ru,open,open,open
180310,footballonline.ir,open,open,open
180311,jiggys-shop.jp,open,open,open
180312,blancheporte.cz,open,blocked,open
180313,gundamfc.com,open,open,open
180314,kirstein.de,open,open,open
180315,nylonwives.com,open,blocked,open
180316,providentnj.com,open,open,open
180317,selfrelianceoutfitters.com,open,open,open
180318,webdeki-bbs.com,open,open,open
180319,kazedu.kz,open,open,open
180320,dobies.co.uk,open,open,open
180321,traffic-splash.com,open,open,open
180322,world-family.co.jp,open,open,open
180323,donghohaitrieu.com,open,open,open
180324,vintageinn.co.uk,open,open,open
180325,safedownloadsrus197.com,open,open,open
180326,santanderconsumer.no,open,open,open
180327,dongguk.edu,open,open,unknown
180328,animalipartner.com,open,open,open
180329,eventsetter.com,open,open,open
180330,loveoo.com,open,open,open
180331,opendoor.com,open,open,open
180332,fc-hansa.de,open,open,open
180333,npl.co.uk,open,open,open
180334,belgique.be,open,open,open
180335,proprietes-rurales.com,open,open,open
180336,rechargetube.in,open,open,open
180337,conseil-etat.fr,open,open,open
180338,naszdziennik.pl,open,open,open
180339,easipass.com,open,open,open
180340,konklase.com,open,open,open
180341,heide-park.de,open,open,open
180342,cryptozoic.com,open,open,open
180343,malangvoice.com,open,open,open
180344,countyofsb.org,open,open,open
180345,trendysturvsblog.com,open,open,open
180346,funnyboy86.tumblr.com,blocked,blocked,blocked
180347,redpineapplemedia.com,open,open,open
180348,som.com,open,open,open
180349,appreviewdesk.com,open,open,open
180350,derekharvey.me,open,open,open
180351,badgersport.com,open,open,open
180352,ezpay.com.tw,open,open,open
180353,sattamatkano1.net,open,open,unknown
180354,mybloggingthing.com,open,open,open
180355,bestcustomwriting.com,open,open,open
180356,planyo.com,open,open,open
180357,belmarrahealth.com,open,open,open
180358,nul-nul.com,open,open,open
180359,worldpropertyjournal.com,open,open,open
180360,sentrysafe.com,open,open,open
180361,warezblogger.me,open,open,open
180362,kbookmarkfree.com,open,open,open
180363,fz.se,open,open,open
180364,gamingtrend.com,open,open,open
180365,acap.edu.au,open,open,open
180366,xiaohx.net,open,open,open
180367,standaardboekhandel.be,open,open,open
180368,dreamjobs4me.com,open,open,open
180369,ekinova.de,open,open,open
180370,niepelnosprawni.pl,open,open,open
180371,spectrumbrands.com,open,open,open
180372,jornaldebeltrao.com.br,open,open,open
180373,chrono24.com.tr,open,open,open
180374,tvmcalcs.com,open,open,open
180375,genproc.gov.ru,open,open,open
180376,e-drpciv.ro,open,open,open
180377,10cloverfieldlane.com,open,open,open
180378,mydigitalfc.com,open,open,open
180379,tube-a-essai.com,open,open,open
180380,mathseeds.com,open,open,open
180381,winzip.de,open,open,open
180382,bancanuova.it,open,open,open
180383,monomipark.com,open,open,open
180384,45worlds.com,open,open,open
180385,bloggingsprout.com,open,open,unknown
180386,qit.ne.jp,open,open,unknown
180387,linguascope.com,open,open,open
180388,141tube.com,open,open,open
180389,ffnm.org,open,open,open
180390,liandisys.com.cn,open,open,unknown
180391,assessmentday.co.uk,open,open,open
180392,bizipic.de,open,open,open
180393,eltern-portal.org,open,open,open
180394,nichesiteazon.com,open,open,open
180395,marathisrushti.com,open,open,open
180396,deephouse.pro,open,open,open
180397,ftmlosingit.com,open,open,open
180398,shubao2s.com,open,open,open
180399,rhymebrain.com,open,open,open
180400,tielandtothailand.com,open,open,open
180401,indigodma.com,open,open,open
180402,digitalgov.gov,open,open,open
180403,overpro.ru,open,open,open
180404,aetnamedicare.com,open,open,open
180405,uutuu.com,open,open,open
180406,alliancewarfare.com,open,open,open
180407,hljsti.com,open,open,open
180408,againstcronycapitalism.org,open,open,open
180409,asosya.com,open,open,open
180410,smsmaja.com,open,open,open
180411,nigerianscholars.com,open,open,open
180412,bookmarkbuzz.asia,open,open,open
180413,susd.org,open,open,open
180414,businessonlive.com,open,open,open
180415,mvla.net,open,open,open
180416,maximummemory.com,open,open,open
180417,shoppok.com,open,open,open
180418,gamesaktuell.de,open,open,open
180419,bnat-cute.com,open,open,open
180420,zhangyafei.com,open,open,open
180421,stepstone.nl,open,open,open
180422,nandp.co.uk,open,open,open
180423,sw264update.xyz,open,open,open
180424,clubedoaz.com.br,open,open,open
180425,homematic-forum.de,open,open,open
180426,laguerche.com,open,open,open
180427,directoriodediarios.com,open,open,open
180428,webdirectoryuk.co.uk,open,open,open
180429,ta.gov.lv,open,open,open
180430,amag.ch,open,open,open
180431,theresmedia.co.id,open,open,open
180432,fei3d.com,open,open,open
180433,retailer.ru,open,open,open
180434,roojan.ir,open,open,open
180435,racetickets.com,open,open,open
180436,bishop.jp,open,blocked,open
180437,harrywinston.com,open,open,open
180438,jacksonsart.com,open,open,open
180439,digishoppers.com,open,open,open
180440,tooncharacters.com,open,open,open
180441,arsaman.ru,open,open,open
180442,akabeesoft2.com,open,open,open
180443,webmailox.com.au,open,open,open
180444,gonitsora.com,open,open,open
180445,yarmarka.biz,open,open,open
180446,medicalsupplydepot.com,open,open,open
180447,mysuite2.com.br,open,open,open
180448,1igry.me,open,open,open
180449,mtxserv.fr,open,open,open
180450,inditales.com,open,open,open
180451,genesyslab.com,open,open,open
180452,alltoday.ru,open,open,open
180453,fjpta.com,open,open,unknown
180454,mediclinic.co.za,open,open,open
180455,edulix.com,open,open,open
180456,fixez.com,open,open,open
180457,perfecttoolmedia.com,open,open,open
180458,online-docfilm.com,open,open,open
180459,05wang.com,open,open,open
180460,iiitb.ac.in,open,open,unknown
180461,agrimarket.fi,open,open,open
180462,meuholerite.com.br,open,open,open
180463,homedepotjobs.ca,open,open,open
180464,cso.org,open,open,open
180465,wongcungkup.com,open,open,open
180466,esalle.ru,open,open,open
180467,remedes-de-grand-mere.com,open,open,open
180468,rebellegion.com,open,open,open
180469,privatefloor.com,open,open,open
180470,sw-travel.net,open,open,open
180471,subhon.com,open,open,open
180472,faeton37.ru,open,open,open
180473,shotgunstudio.com,open,open,open
180474,offerstation.com,open,open,open
180475,topsiteshealth.com,open,open,open
180476,dongfeng-citroen.com.cn,open,open,open
180477,detiangeli.ru,open,open,open
180478,ufcstore.com,open,open,open
180479,xydyy.info,open,open,open
180480,pzw.org.pl,open,open,open
180481,foxfishing.ru,open,open,open
180482,codigo-postal.pt,open,open,open
180483,cabinsofthesmokymountains.com,open,open,open
180484,macua.blogs.com,open,open,open
180485,pawschicago.org,open,open,open
180486,firstib.com,open,open,open
180487,yffs99.com,open,open,open
180488,afghanlive.tv,open,open,open
180489,datasoft.ws,open,open,open
180490,ourparents.com,open,open,open
180491,vapteke.ru,open,open,open
180492,forofantasiasmiguel.com,open,open,open
180493,foodsdictionary.co.il,open,blocked,open
180494,sarkosa.com,open,open,open
180495,bollywoodmoviereview.in,open,open,open
180496,proships.ru,open,open,open
180497,meuwebinar.net.br,open,open,open
180498,mypornstarcams.com,open,blocked,open
180499,addyoursites.com,open,open,open
180500,zonambuloz.info,open,open,open
180501,discuzt.com,open,open,open
180502,samantha.co.jp,open,open,unknown
180503,freesongsdownload.co,open,open,open
180504,5858u.cn,open,open,unknown
180505,fxfisherman.com,open,open,open
180506,antoniogonzalezm.es,open,open,open
180507,thetruthaboutfungus.com,open,open,open
180508,wallstreetenglish.com.cn,open,open,unknown
180509,kodesign.ir,open,open,open
180510,advitrin.com,open,open,open
180511,howmanyshares.com,open,open,open
180512,mixbarato.com.br,open,open,open
180513,bless.gs,open,open,open
180514,zoomcar.fr,open,open,open
180515,columbusapp.co,open,open,open
180516,001games.com,open,open,open
180517,excelindia.com,open,open,open
180518,farktube.com,open,blocked,open
180519,tpg.ch,open,open,open
180520,thebeautybrains.com,open,blocked,open
180521,convertmymoney.com,open,open,open
180522,pacer.org,open,open,open
180523,404m.com,open,open,open
180524,mbutozone.it,open,open,open
180525,hotels.ru,open,open,open
180526,choicelunch.com,open,open,open
180527,web-scan.pl,open,open,open
180528,happyview.fr,open,open,open
180529,clearleap.com,open,open,open
180530,go4gold.uol.com.br,open,open,open
180531,viainn.com,open,open,open
180532,whisterie.com,open,open,open
180533,insurance21.in,open,open,open
180534,ko-co.jp,open,open,open
180535,day-onsen.com,open,open,unknown
180536,adesignaward.com,open,open,open
180537,foodiseverything.org,open,open,open
180538,inovativetank.com,open,open,open
180539,getionary.pl,open,open,open
180540,aixintrip.com,open,open,open
180541,mozenda.com,open,open,open
180542,feibo.cn,open,open,open
180543,ppi.cn,open,open,open
180544,dxpnet.com,open,blocked,open
180545,chefnini.com,open,open,open
180546,bearddesign.co,open,open,open
180547,lanhome.co.jp,open,open,open
180548,payamgps.com,open,open,open
180549,budgetyourtrip.com,open,open,open
180550,olc.tw,open,open,open
180551,mrnudes.com,open,blocked,open
180552,argo.pro,open,open,open
180553,baiaescort.com,open,blocked,open
180554,rbk.ru,open,open,open
180555,dealsaigon.com,open,open,open
180556,pornx2.com,blocked,blocked,blocked
180557,travelure.in,open,open,open
180558,idealmilf.com,open,blocked,open
180559,grandparker.me,open,open,open
180560,laravel.ru,open,open,open
180561,datagemba.com,open,open,open
180562,i-helios-net.com,open,open,unknown
180563,bgca.org,open,open,open
180564,consult-myanmar.com,open,open,open
180565,squaremouth.com,open,open,open
180566,methodtestprep.com,open,open,open
180567,freebyte.com,open,open,open
180568,tiqets.com,open,open,open
180569,skyscanner.at,open,open,open
180570,alamancecc.edu,open,open,open
180571,kilinochchimedia.com,open,open,open
180572,astaninkix.com,open,open,open
180573,sugarspot.com,open,open,open
180574,360zhaoa.com,open,open,open
180575,mtgotraders.com,open,open,open
180576,kurumsal.web.tr,open,open,open
180577,gazownia.pl,open,open,open
180578,edistribucion.es,open,open,open
180579,laagendalsposten.no,open,open,open
180580,agsdc.net,open,open,unknown
180581,zukul.info,open,open,open
180582,elgrupazo.com,open,open,open
180583,awardsdaily.com,open,blocked,open
180584,askne.com,open,open,open
180585,azhyipmonitor.com,open,open,open
180586,jambojet.com,open,open,open
180587,steamtrade.net,open,open,open
180588,donbalon.eu,open,open,open
180589,adnemo.com,open,open,open
180590,tocris.com,open,open,open
180591,joomlawings.com,open,open,open
180592,meteoalarm.eu,open,open,open
180593,juicygals.com,open,blocked,open
180594,naisadak.org,open,open,open
180595,xn--h1aafb7ap.xn--p1ai,open,open,open
180596,goolzoom.com,open,open,open
180597,eventsinamerica.com,open,open,open
180598,haoqiao.cn,open,open,open
180599,beansoftware.com,open,open,open
180600,creditcredo.ru,open,open,open
180601,kids-f-games.com,open,open,open
180602,ciu.edu,open,open,open
180603,bancoomeva.com.co,open,open,open
180604,knitting-warehouse.com,open,blocked,open
180605,hongfenzhuang.com,open,open,unknown
180606,xqui.com,open,open,open
180607,kreativfont.com,open,open,open
180608,e-solat.gov.my,open,open,open
180609,bloggerseo.ru,open,open,open
180610,ipious.blogspot.in,open,blocked,open
180611,mycleaningstore.in,open,open,open
180612,universalhunt.com,open,open,open
180613,7littlewords.com,open,open,open
180614,zippysense.com,open,open,open
180615,mynamenecklace.com,open,open,open
180616,mp3wm.net,open,open,open
180617,aryafile.ir,open,open,open
180618,visionsolutions.com,open,open,open
180619,cityline.co.jp,open,open,unknown
180620,ticketpro.cz,open,open,open
180621,curquote.ru,open,open,open
180622,vdgb-soft.ru,open,open,open
180623,aiec.br,open,open,open
180624,happyholi.net.in,open,open,open
180625,pocketyourdollars.com,open,open,open
180626,uop.edu.pk,open,open,open
180627,ltcconline.net,open,open,open
180628,ufrb.edu.br,open,open,open
180629,intimo.com.ua,open,blocked,open
180630,solarehotels.com,open,open,open
180631,efine.go.kr,open,open,open
180632,iptvlinks.eu,open,open,open
180633,rockcreek.com,open,open,open
180634,netsmartz.org,open,open,open
180635,foodcloud.in,open,open,open
180636,jijiys.com,open,open,open
180637,candymag.com,open,blocked,open
180638,aucoe.info,open,open,open
180639,dfds.it,open,open,open
180640,proteinas.org.es,open,open,open
180641,radarbanten.co.id,open,open,open
180642,warrelics.eu,open,open,open
180643,travel-boss.com,open,open,open
180644,greeksfun.org,open,open,open
180645,kolobox.ru,open,open,open
180646,yppo.gr,open,open,unknown
180647,wincert.net,open,open,open
180648,cii.co.uk,open,open,open
180649,thisilike.net,open,open,open
180650,hempfieldsd.org,open,open,open
180651,fb2gratis.com,open,open,open
180652,legalconsumer.com,open,open,open
180653,jokers.de,open,open,open
180654,northantstelegraph.co.uk,open,open,open
180655,ladypopular.cz,open,blocked,open
180656,girlcharlee.com,open,open,open
180657,angelblog.jp,open,open,open
180658,jenskisait.ru,open,open,open
180659,brainreactions.net,open,open,open
180660,snarkynomad.com,open,open,open
180661,lucid-inform.com,open,open,open
180662,oddsmonkey.com,open,open,open
180663,senf.ir,open,open,open
180664,besthealthyguide.com,open,open,open
180665,proto-c.com,open,open,open
180666,z9movie.com,open,open,open
180667,freesbmblog.info,open,open,open
180668,automobile-sportive.com,open,open,open
180669,jaluzi-komfort.ru,open,open,open
180670,comuni.it,open,open,open
180671,business-on.de,open,open,open
180672,025zp.com,open,open,open
180673,animaatjes.de,open,open,open
180674,ootygymkhana.club,open,open,open
180675,3dvia.com,open,open,open
180676,powerrangers.com,open,open,open
180677,autodoc.de,open,open,open
180678,zjhnxq.com,open,open,unknown
180679,xboxar.com,open,open,open
180680,turndigital.net,open,open,open
180681,libelle-lekker.be,open,open,open
180682,ya-romantik.ru,open,open,open
180683,amersol.edu.pe,open,open,unknown
180684,travelbook.my,open,open,open
180685,foobarbaz.jp,open,open,open
180686,marketindex.com.au,open,open,open
180687,mospsy.ru,open,open,open
180688,24h.la,open,open,open
180689,studyinnewzealand.govt.nz,open,open,open
180690,cinemawith-alc.com,open,open,unknown
180691,hbm.com,open,open,open
180692,333cf.com,open,open,unknown
180693,tecrussia.ru,open,open,open
180694,mactumbo.com.au,open,open,open
180695,turkiyede.com.tr,open,open,open
180696,screenhero.com,open,open,open
180697,socd.com.br,open,open,open
180698,totalmoney.pl,open,open,open
180699,sony.co.id,open,open,open
180700,thaithesims4.com,open,open,open
180701,imgshag.com,open,open,open
180702,chemistryexplained.com,open,open,open
180703,stampproof.com,open,open,open
180704,huskyliners.com,open,open,open
180705,chinasmack.com,open,blocked,open
180706,vouchercodes.com.my,open,open,open
180707,french-corporate.com,open,open,open
180708,clientis.ch,open,open,open
180709,readypulse.com,open,open,open
180710,cinafoniaci.com,open,open,open
180711,palabrasyvidas.com,open,open,open
180712,winktv.co.kr,open,open,open
180713,tggialloblu.it,open,open,open
180714,onlineenglish.kr,open,open,open
180715,rickwells.us,open,open,open
180716,megacabs.com,open,open,open
180717,mgtow.com,open,open,open
180718,megalegendas.com,open,open,open
180719,bestchange.org,open,open,open
180720,imgacademy.com,open,open,open
180721,icross.co.kr,open,open,open
180722,verdaoweb.com.br,open,open,open
180723,eatingbirdfood.com,open,open,open
180724,ipadstory.ru,open,open,open
180725,sqlpass.org,open,open,open
180726,pfl.com.cn,open,open,open
180727,spankwirefreehd.com,open,open,open
180728,sunallies.com,open,open,open
180729,theworldendeclipse.jp,open,open,open
180730,savemain.com,open,open,open
180731,nnt-sokuhou.com,open,open,open
180732,manshour.net,open,open,open
180733,sattamatkatips.net,open,open,open
180734,nash-pamyatnik.ru,open,open,open
180735,kevlaur.com,open,open,open
180736,ticketselection.co.uk,open,open,open
180737,codesline.com,open,open,open
180738,migomzaimi.ru,open,open,open
180739,ohsoamelia.com,open,open,open
180740,beautyboard.de,open,open,open
180741,vahabonline.ir,open,open,open
180742,sexasiansex.com,open,blocked,open
180743,l-camera-forum.com,open,open,open
180744,mc-launcher.com,open,open,open
180745,atempl.com,open,open,open
180746,staffingindustry.com,open,open,open
180747,anfix.tv,open,open,open
180748,fesmu.ru,open,open,open
180749,praza.gal,open,open,open
180750,porntube5.com,open,blocked,open
180751,nazillimanset.com,open,open,open
180752,hralinks.info,open,open,open
180753,sharemyfame.com.ng,open,open,open
180754,giordanovini.it,open,open,open
180755,egrmagazine.com,open,open,open
180756,familymattersradio.com,open,open,open
180757,shopcool.com.tw,open,open,open
180758,john-pearce.com,open,open,open
180759,agemoe072.com,open,blocked,open
180760,sourceesb.com,open,open,open
180761,widzialni.pl,open,open,open
180762,bauernhofurlaub.de,open,open,open
180763,insidefutbol.com,open,open,open
180764,treasury.gov.au,open,open,open
180765,personaldefensenetwork.com,open,open,open
180766,diamonds.net,open,open,open
180767,bumblebeehub.com,open,open,open
180768,kvk.co.jp,open,open,open
180769,kaytrip.com,open,open,open
180770,bestshopper.in,open,open,open
180771,fathom.org,open,open,unknown
180772,sexfilmegratis.net,open,blocked,open
180773,skyexpress.gr,open,open,open
180774,virginsex.biz,open,blocked,open
180775,sierranorte.com,open,open,open
180776,ynaic.gov.cn,open,open,open
180777,flamencotravel.com,open,open,open
180778,dontpayall.com,open,open,open
180779,babecentrum.com,open,open,open
180780,alarbe7.com,open,open,open
180781,khp24.ir,open,open,open
180782,autostar.bg,open,open,open
180783,torrent-pirat.com,open,blocked,open
180784,motivateme.in,open,open,open
