Rank,Site,SNI,HTTP,DNS
70109,emoney.cn,open,open,open
70110,010shangpu.com,open,open,open
70111,forever21.co.kr,open,open,open
70112,njdaily.cn,open,blocked,open
70113,cnj.jus.br,open,open,open
70114,audioenglish.org,open,open,open
70115,pokemoncenter-online.com,open,open,unknown
70116,porno67.com,open,blocked,open
70117,dltk-bible.com,open,blocked,open
70118,vads.in,open,open,open
70119,huffson.com,open,open,open
70120,gaastraproshop.com,open,open,open
70121,ktnv.com,open,open,open
70122,sharethisstory.net,open,open,open
70123,mezraab.com,open,open,open
70124,oswego.edu,open,open,open
70125,relationblips.com,open,open,open
70126,epsb.ca,open,open,open
70127,coome.ir,open,open,open
70128,aisle.co,open,open,open
70129,gayfuckporn.com,open,blocked,open
70130,hellyhansen.com,open,open,open
70131,laroche-posay.ru,open,open,open
70132,computermarket.ru,open,open,open
70133,gempixel.com,open,open,open
70134,sites.reviews,open,open,open
70135,tuchkatv.ru,open,open,open
70136,nviewer.mobi,open,open,open
70137,trans4mind.com,open,open,open
70138,insure.com,open,open,open
70139,nitroplus.co.jp,open,blocked,open
70140,quqiaoqiao.com,open,open,open
70141,cimbniaga.com,open,open,unknown
70142,gakujo.ne.jp,open,open,open
70143,acurianhealth.com,open,open,open
70144,lanyon.com,open,open,open
70145,infopolk.ru,open,open,open
70146,ttcg.jp,open,open,open
70147,urlquery.net,open,open,open
70148,ourgroceries.com,open,open,open
70149,thtube.com,open,blocked,open
70150,elle.pl,open,blocked,open
70151,polri.go.id,open,open,open
70152,rackaid.com,open,open,open
70153,newsbank.com,open,open,open
70154,tamilserialtoday.org,open,open,open
70155,seriefilmes.com,open,open,open
70156,greenweddingshoes.com,open,blocked,open
70157,designfreelogoonline.com,open,open,open
70158,cminds.com,open,open,open
70159,ribblecycles.co.uk,open,open,open
70160,tamviagens.com.br,open,open,open
70161,kmong.com,open,open,open
70162,tkj.jp,open,open,open
70163,footlocker.fr,open,open,open
70164,voyage-prive.co.uk,open,open,open
70165,bannerconnect.net,open,open,open
70166,kwwl.com,open,open,open
70167,midfirst.com,open,open,open
70168,k12.de.us,open,open,open
70169,telugu4u.net,open,open,open
70170,uludag.edu.tr,open,open,open
70171,longtimes.info,open,open,open
70172,open-server.ru,open,open,open
70173,receive-money.biz,open,open,open
70174,apollo.com,open,open,open
70175,fortress.com.hk,open,open,open
70176,foton.com.cn,open,open,open
70177,egyrep.com,open,open,open
70178,zukuladnetwork.com,open,open,open
70179,grantinterface.com,open,open,open
70180,autoblog.com.ar,open,open,open
70181,brevilleusa.com,open,open,open
70182,hry.nic.in,open,open,open
70183,nu.or.id,open,open,open
70184,petmountain.com,open,open,open
70185,nps.edu,open,open,open
70186,lowkickmma.com,open,open,open
70187,mautic.com,open,open,open
70188,gelighting.com,open,open,open
70189,ivrach.com,open,open,open
70190,boyernews.com,open,open,open
70191,easybook.com,open,open,open
70192,imeibian.com,open,open,open
70193,alkhabaralgded.com,open,open,open
70194,yimuhe.com,open,open,open
70195,blackerz.org,open,open,open
70196,splio4.com,open,open,open
70197,nazarca.com,open,open,open
70198,lm.lt,open,open,open
70199,allmovie.com,open,blocked,open
70200,sarkarijobnews.com,open,open,open
70201,okayafrica.com,open,open,open
70202,chinesepod.com,open,open,open
70203,2-5-cheloveka.com,open,open,open
70204,khschools.ir,open,open,open
70205,db-engines.com,open,open,open
70206,lacledegas.com,open,open,open
70207,datei.to,open,open,open
70208,zapto.org,open,open,open
70209,elcocn.com,open,blocked,open
70210,meetfranz.com,open,open,open
70211,hindujagruti.org,open,open,open
70212,agroterra.com,open,open,open
70213,wankz.com,open,blocked,open
70214,waset.org,open,open,open
70215,kitidan.net,open,open,open
70216,moviesdvdr.com,open,blocked,open
70217,jaist.ac.jp,open,open,open
70218,cffex.com.cn,open,open,open
70219,purduefed.com,open,open,open
70220,wpseotricks.com,open,open,open
70221,autosmo.com,open,open,open
70222,pstcc.edu,open,open,open
70223,zdravie.sk,open,open,open
70224,newsleopard.com,open,open,open
70225,freebacklinkcreate.com,open,open,open
70226,vbb.de,open,open,open
70227,meetclub.tw,open,open,open
70228,installment4u.com.pk,open,open,open
70229,mandolincafe.com,open,open,open
70230,lennyletter.com,open,open,open
70231,949wyt.com,open,open,open
70232,mate1.com,open,blocked,open
70233,blogcindario.com,open,open,open
70234,traditionalmusic.co.uk,open,open,open
70235,uwplatt.edu,open,open,open
70236,7spot.jp,open,open,open
70237,bundesanzeiger.de,open,open,open
70238,gunpartscorp.com,open,open,open
70239,virginiasports.com,open,open,open
70240,bornprettystore.com,open,open,open
70241,cvkeskus.ee,open,open,open
70242,amarphonebook.com,open,open,open
70243,atozseotools.com,open,open,open
70244,hourlycoins.biz,open,open,open
70245,pricescope.com,open,open,open
70246,fractal-design.com,open,open,open
70247,shopback.com,open,open,open
70248,bobiler.org,open,open,open
70249,tinyowl.com,open,open,open
70250,domaining.com,open,open,open
70251,pornxxxtubex.com,open,blocked,open
70252,snowmobile.ru,open,open,open
70253,fjndsi.cn,open,open,open
70254,henleyglobal.com,open,open,open
70255,accountingexplained.com,open,open,open
70256,chrisducker.com,open,open,open
70257,bg-gledai.tv,open,open,open
70258,boredbutton.com,open,open,open
70259,solowrestling.com,open,open,open
70260,yuntask.com,open,open,open
70261,miamiopen.com,open,open,open
70262,retail-week.com,open,open,open
70263,adacomi.com,open,blocked,open
70264,obsidianportal.com,open,open,open
70265,exclusivebot.net,open,open,open
70266,zkteco.com,open,open,open
70267,danstools.com,open,open,open
70268,wwh-club.pw,open,open,unknown
70269,1000site.ir,open,open,open
70270,99manga.com,open,open,open
70271,ceskaposta.cz,open,open,open
70272,ewebresource.com,open,open,open
70273,evturist.ru,open,open,open
70274,hoganstand.com,open,open,open
70275,sunpower.com,open,open,open
70276,bk-bet-1x.com,open,open,open
70277,dalina-fruktov.ru,open,open,open
70278,myonlinechart.org,open,open,open
70279,alhurra.com,open,open,open
70280,classicshell.net,open,open,open
70281,thepaleodiet.com,open,open,open
70282,madonna-av.com,open,blocked,open
70283,4cycle.com,open,open,open
70284,internetbilisim.net,open,open,open
70285,gamesforthebrain.com,open,open,open
70286,girlhotpic.com,open,blocked,open
70287,spec.ed.jp,open,open,unknown
70288,henu.edu.cn,open,open,unknown
70289,aromatools.com,open,open,open
70290,venustheme.com,open,open,open
70291,juiceplus.com,open,open,open
70292,shoppingspout.us,open,open,open
70293,buzz2000.com,open,open,open
70294,dictation.io,open,open,open
70295,banfanb.com.ve,open,open,open
70296,eroblo.com,open,blocked,open
70297,qiangmi.com,open,open,open
70298,hkgalden.com,open,open,open
70299,fireswap.org,open,open,open
70300,new-soku.net,open,open,open
70301,svasamsoft.com,open,open,open
70302,imatin.net,open,open,open
70303,qnits.ru,open,open,open
70304,yunvs.com,open,open,open
70305,vtr.net,open,open,open
70306,aduc.it,open,open,open
70307,flexnetoperations.com,open,open,open
70308,yourfreeporn.tv,open,blocked,open
70309,grahamedgecombe.com,open,open,open
70310,awoo.com.tw,open,open,open
70311,adoramapix.com,open,open,open
70312,vivizz.com,open,open,open
70313,rfc-sat.com.mx,open,open,open
70314,njhouse.com.cn,open,open,open
70315,mspsoft.com,open,open,open
70316,nibis.de,open,open,open
70317,codetheory.in,open,open,open
70318,romfea.gr,open,open,open
70319,powerapple.com,open,open,open
70320,sfpl.org,open,open,open
70321,chips.jp,open,open,open
70322,betdaq.com,open,open,open
70323,vtrcw.com,open,open,unknown
70324,zipmediaapps.com,open,open,open
70325,eslpod.com,open,open,open
70326,osakafu-u.ac.jp,open,open,unknown
70327,writerscafe.org,open,blocked,open
70328,lankanewsalert.com,open,open,open
70329,dingoads.info,open,open,open
70330,nastaliqonline.ir,open,open,open
70331,bia4movie.com,open,open,open
70332,salt.ch,open,open,open
70333,acctech.ru,open,open,open
70334,suaooo.com,open,open,open
70335,3rbseyes.com,open,open,open
70336,referat.ro,open,open,open
70337,cleanipedia.com,open,open,open
70338,improvenet.com,open,open,open
70339,fastcricket.com,open,open,open
70340,8866.org,open,open,open
70341,aionline.edu,open,open,open
70342,asnadstore.com,open,open,open
70343,smoktech.com,open,open,open
70344,hr-bo.ru,open,open,open
70345,kuruma-ex.jp,open,open,open
70346,3355.net,open,open,unknown
70347,experteer.de,open,open,open
70348,desprecopii.com,open,open,open
70349,bruegelmann.de,open,open,open
70350,eol.org,open,open,open
70351,justblack.tv,open,blocked,open
70352,lasership.com,open,open,open
70353,yourfirm.de,open,open,open
70354,csb.gov.tr,open,open,open
70355,sixteenventures.com,open,open,open
70356,dauniv.ac.in,open,open,open
70357,h-soku.com,open,blocked,open
70358,quelibroleo.com,open,open,open
70359,abraj.co,open,open,open
70360,moes.com,open,open,open
70361,ngex.com,open,open,open
70362,justdancenow.com,open,open,open
70363,jobspk.in,open,open,open
70364,omy.sg,open,open,open
70365,tracephonenumber.in,open,open,open
70366,iwm.org.uk,open,open,open
70367,heartifb.com,open,blocked,open
70368,videospornogratis.name,open,blocked,open
70369,girlsgogames.co.uk,open,blocked,open
70370,goodgame.ir,open,open,open
70371,health-flash.com,open,open,open
70372,mouzenidis-travel.ru,open,open,open
70373,aklamio.com,open,open,open
70374,telphin.ru,open,open,open
70375,rusff.ru,open,open,open
70376,bathstore.com,open,open,open
70377,dari-radost13.ru,open,open,open
70378,okmlaw.com,open,open,open
70379,udemyforfree.com,open,open,open
70380,bildderfrau.de,open,blocked,open
70381,octoplusbox.com,open,open,open
70382,sodexomyway.com,open,open,open
70383,amiando.com,open,open,open
70384,tabloidnova.com,open,open,open
70385,birthdayinabox.com,open,open,open
70386,softzone.es,open,open,open
70387,educ40.net,open,open,open
70388,nsftcup.org,open,blocked,open
70389,0432.pics,open,open,open
70390,the-pool.com,open,open,open
70391,moralnews24.com,open,open,open
70392,telenor.se,open,open,open
70393,emlak.net,open,open,open
70394,prinz.de,open,blocked,open
70395,fulidiao.info,open,open,unknown
70396,rent.ie,open,open,open
70397,css3gen.com,open,open,open
70398,semprequestione.com,open,open,open
70399,detectiveconanworld.com,open,open,open
70400,vertelenovelas.cc,open,open,open
70401,aph.gov.au,open,open,open
70402,maoyan.com,open,open,open
70403,hooooooooo.com,open,open,open
70404,installmonster.ru,open,open,open
70405,dahsing.com,open,open,open
70406,fengj.ht,open,open,unknown
70407,makeawesomelife.com,open,open,open
70408,religioustolerance.org,open,open,open
70409,espm.br,open,open,open
70410,discendum.com,open,open,open
70411,wmf.com,open,open,open
70412,mgonow.xyz,open,open,unknown
70413,knightlab.com,open,open,open
70414,guggenheim.org,open,open,open
70415,bistnet.ir,open,open,open
70416,peacipedia.com,open,open,open
70417,videofruit.com,open,open,open
70418,eurogamer.pl,open,open,open
70419,earlytorise.com,open,open,open
70420,velvetmagic.com,open,open,open
70421,articlehat.com,open,open,open
70422,online-voice-recorder.com,open,open,open
70423,goldpriceindia.com,open,open,open
70424,blacks.co.uk,open,open,open
70425,entgiftungsratgeber.com,open,open,open
70426,hellweg.de,open,open,open
70427,chesspro.ru,open,open,open
70428,realdatajobs.com,open,open,open
70429,mrkzgulf.com,open,open,open
70430,vosgesmatin.fr,open,open,open
70431,state.nh.us,open,open,open
70432,matprat.no,open,open,open
70433,youjoomla.com,open,open,open
70434,0597kk.com,open,open,open
70435,amovens.com,open,open,open
70436,geograph.org.uk,open,open,open
70437,amaoku.jp,open,open,open
70438,webtran.ru,open,open,open
70439,cinemirchi.com,open,open,open
70440,windows7download.com,open,open,open
70441,jeddahbikers.com,open,open,open
70442,grammy.com,open,open,open
70443,raqq.com,open,blocked,open
70444,myiyo.com,open,open,open
70445,franklincountyauditor.com,open,open,open
70446,llu.edu,open,open,open
70447,markethack.net,open,open,open
70448,testout.com,open,open,open
70449,giftcardzen.com,open,open,open
70450,freeflys.com,open,open,open
70451,javadecompilers.com,open,open,open
70452,bestoverflow.info,open,open,open
70453,timesgroup.com,open,open,open
70454,audiense.com,open,open,open
70455,tekwind.co.jp,open,open,unknown
70456,assistirfilmesonline.club,open,open,open
70457,faxianbao.com,open,open,open
70458,lp.org,open,open,open
70459,ruelsoft.info,open,open,open
70460,agrointel.ro,open,open,open
70461,nashaplaneta.su,open,open,open
70462,conferencealerts.com,open,open,open
70463,nationalservice.gov,open,open,open
70464,vitalitygames.com,open,open,open
70465,goodfinancialcents.com,open,open,open
70466,3gpmp4movies.com,open,open,open
70467,mobomarket.net,open,blocked,open
70468,hometheaterforum.com,open,blocked,open
70469,informe.com,open,open,open
70470,axa.de,open,open,open
70471,rmcmv.us,open,open,open
70472,ovscruise.com,open,open,open
70473,oneprovider.com,open,open,open
70474,datashack.net,open,open,open
70475,itp.net,open,open,open
70476,check-my-ip.net,open,open,open
70477,domosfera.pl,open,open,open
70478,freemoneysys.com,open,open,open
70479,tvplayer.com,open,blocked,open
70480,ex-silver.com,open,open,open
70481,evartha.in,open,open,open
70482,advocatekhoj.com,open,open,open
70483,icanbuildablog.com,open,open,open
70484,sscnwr.org,open,open,open
70485,okbase.net,open,open,open
70486,constant-content.com,open,open,open
70487,houdask.com,open,open,open
70488,wadongxi.com,open,open,open
70489,dragonballgo.co,open,open,open
70490,wpmag.ru,open,open,open
70491,unigauge.com,open,open,open
70492,likenation.com,open,open,open
70493,ichannels.com.tw,open,open,open
70494,dica33.it,open,open,open
70495,fossilafrica.com,open,open,open
70496,makeup.com,open,open,open
70497,insurancetipsguide.com,open,open,open
70498,slodive.com,open,blocked,open
70499,idealistcareers.org,open,open,open
70500,eqsl.cc,open,open,open
70501,pearson.it,open,open,open
70502,ls2015.com,open,open,open
70503,lm-ao.org,open,open,open
70504,otz.de,open,open,open
70505,top-android.org,open,open,open
70506,khazin.ru,open,open,open
70507,cooktopcove.com,open,open,open
70508,mangabb.co,open,open,open
70509,utaipei.edu.tw,open,open,open
70510,mybakingaddiction.com,open,open,open
70511,kithara.to,open,open,open
70512,derivative-calculator.net,open,open,open
70513,sparkasse-heidelberg.de,open,open,open
70514,outitgoes.com,open,open,open
70515,mycarfax.com,open,open,open
70516,tarom.ro,open,open,open
70517,efavormart.com,open,open,open
70518,carcast.jp,open,open,open
70519,prostosurf.ru,open,open,open
70520,autozonetaxtime.com,open,open,open
70521,oneida.com,open,open,open
70522,feedvisor.com,open,open,open
70523,munion.in,open,open,open
70524,patronlardunyasi.com,open,blocked,open
70525,blogchina.com,open,open,open
70526,gnp.com.mx,open,open,open
70527,ccm.es,open,open,unknown
70528,orangehrmlive.com,open,open,open
70529,2dr.ru,open,open,open
70530,180.no,open,open,open
70531,ulabox.com,open,open,open
70532,shindiristudio.com,open,open,open
70533,macprovideo.com,open,open,open
70534,mm8mm8-6642.com,open,open,open
70535,czasdzieci.pl,open,open,open
70536,yododo.com,open,open,open
70537,investmentwatchblog.com,open,open,open
70538,r4.com,open,open,open
70539,yooda.com,open,open,open
70540,smava.de,open,open,open
70541,tottori.lg.jp,open,open,unknown
70542,38365365.com,open,open,open
70543,kmall24.com,open,open,open
70544,lawphil.net,open,open,open
70545,ommoo.com,open,open,open
70546,guitarworld.com.cn,open,open,open
70547,omlazeni.cz,open,blocked,open
70548,sou.edu,open,open,open
70549,dominiopublico.gov.br,open,open,unknown
70550,colysex.com,open,blocked,open
70551,afun7.com,open,open,open
70552,crmzb.com,open,open,open
70553,arla.se,open,open,open
70554,guanyierp.com,open,open,unknown
70555,eduteka.org,open,open,open
70556,healthcare.com,open,open,open
70557,books-cloud.com,open,open,open
70558,macrium.com,open,open,open
70559,estrenosdecine.eu,open,open,open
70560,aboutyun.com,open,open,unknown
70561,vastman.com,open,open,open
70562,yashi.com,open,open,open
70563,5xxx.info,open,blocked,open
70564,irankasb.com,open,open,open
70565,fanzhangze.com,open,open,open
70566,deity.gov.in,open,open,open
70567,antfarm.co.za,open,open,open
70568,hancom.com,open,open,open
70569,crownandcaliber.com,open,open,open
70570,josephprince.org,open,open,open
70571,psychocydd.co.uk,open,blocked,open
70572,famiport.com.tw,open,open,unknown
70573,ca-valdefrance.fr,open,open,open
70574,xemphimon.com,open,open,open
70575,appstikka.com,open,open,open
70576,chelseareservations.com,open,open,open
70577,myhyips.net,open,open,open
70578,youla.com,open,open,open
70579,exchangewire.com,open,open,open
70580,blogcrowds.com,open,open,open
70581,pnp.co.za,open,open,unknown
70582,ccmixter.org,open,open,open
70583,sexs-foto.com,blocked,blocked,blocked
70584,pkw.de,open,open,open
70585,portugalio.com,open,open,open
70586,itpardakht.com,open,open,open
70587,worldcruiseholidays.com,open,open,open
70588,mediaskunkworks.com,open,open,open
70589,mbnet.pt,open,open,unknown
70590,web.lk,open,open,unknown
70591,gguljae.me,open,open,open
70592,pocketpc.ch,open,open,open
70593,miastral.com,open,open,open
70594,video-day.ru,open,open,open
70595,paytrail.com,open,open,open
70596,privacypolicyonline.com,open,open,open
70597,kaufland.cz,open,open,open
70598,ebiotrade.com,open,open,open
70599,justanswer.jp,open,open,open
70600,dancarlin.com,open,open,open
70601,musicbama.ir,open,open,open
70602,radiologyinfo.org,open,open,open
70603,kwikset.com,open,open,open
70604,patatabrava.com,open,open,open
70605,vso-software.fr,open,open,open
70606,anaqamaghribia.com,open,open,open
70607,unblockyoutube.co.uk,blocked,blocked,blocked
70608,superhotel.co.jp,open,open,open
70609,yukbisnis.com,open,open,open
70610,afterschool.my,open,open,open
70611,bmw.ca,open,open,open
70612,dnevnik.si,open,open,open
70613,bidfta.com,open,open,open
70614,bollywoodmantra.com,open,blocked,open
70615,schlagerplanet.com,open,open,open
70616,vectra.pl,open,open,open
70617,o-hara.ac.jp,open,open,unknown
70618,metro.co.in,open,open,open
70619,scriptinstall.rocks,open,open,open
70620,funjet.com,open,open,open
70621,4living.ru,open,open,open
70622,cartoonnetwork.com.co,open,open,open
70623,impacthub.net,open,open,open
70624,elindependientedehidalgo.com.mx,open,open,open
70625,article1.co.uk,open,open,open
70626,volksversand.de,open,open,open
70627,52hardware.com,open,blocked,open
70628,prelovac.com,open,open,open
70629,gameon.jp,open,open,unknown
70630,les-coccinelles.fr,open,open,open
70631,suzukicycles.com,open,open,open
70632,territoriodigital.com,open,open,unknown
70633,unblock-proxy.com,open,blocked,open
70634,velosite.ru,open,open,open
70635,mykomon.com,open,open,unknown
70636,piratebay.com,open,open,open
70637,zoosex.cc,blocked,blocked,blocked
70638,terrapops.com,open,open,open
70639,clevertap.com,open,open,open
70640,gwinnettcounty.com,open,open,open
70641,macports.org,open,open,open
70642,tonahazana.com,open,open,open
70643,trovit.nl,open,open,open
70644,sydingkai.cn,open,open,open
70645,safexpress.com,open,open,open
70646,teletext.ch,open,open,open
70647,idblanter.com,open,open,open
70648,soutien67.free.fr,open,blocked,open
70649,easyfairs.com,open,open,open
70650,mcdonalds.com.cn,open,open,open
70651,tandiversity.com,open,open,open
70652,ausmalbilder.info,open,open,open
70653,safmarine.com,open,open,open
70654,epiphone.com,open,open,open
70655,maimai.cn,open,open,open
70656,adsense.blogspot.com,blocked,blocked,blocked
70657,zbrushcentral.com,open,open,open
70658,yilsel.com,open,open,open
70659,twinklemagazine.nl,open,open,open
70660,caster.fm,open,open,open
70661,dokytest.com,open,open,open
70662,webfactorydesign.com,open,open,open
70663,wpdailythemes.com,open,open,open
70664,cvedetails.com,open,open,open
70665,aquaforum.ua,open,open,open
70666,camptocamp.org,open,open,open
70667,flipbuilder.com,open,open,open
70668,xombom.com,open,open,open
70669,chinawuliu.com.cn,open,open,open
70670,mosdommebel.ru,open,open,open
70671,itna.ir,open,open,open
70672,audiotoaudio.com,open,open,open
70673,aimersoft.com,open,open,open
70674,betterhelp.com,open,open,open
70675,digilocker.gov.in,open,open,open
70676,defence24.pl,open,open,open
70677,lahaonline.com,open,blocked,open
70678,unece.org,open,open,open
70679,ouidirect.com,open,blocked,open
70680,staffmeup.com,open,open,open
70681,medimagazin.com.tr,open,open,open
70682,europacasino.com,open,blocked,open
70683,rapin.ir,open,open,open
70684,rocketleaguegame.com,open,open,open
70685,9flats.com,open,open,open
70686,shatura.com,open,open,open
70687,publicpartnerships.com,open,open,unknown
70688,wondershare.de,open,open,open
70689,allianz.pl,open,open,open
70690,kuroutoshikou.com,open,open,open
70691,huntnews.in,open,open,open
70692,crainsdetroit.com,open,open,open
70693,modrastrecha.sk,open,open,open
70694,dnb.lv,open,open,open
70695,lovethesign.com,open,open,open
70696,nescafe-dolcegusto.com.br,open,open,open
70697,facerepo.com,open,open,open
70698,melipayamak.com,open,open,open
70699,rugrad.eu,open,open,open
70700,mie.lg.jp,open,open,unknown
70701,dgabc.com.br,open,open,open
70702,scigacz.pl,open,open,open
70703,usni.org,open,open,open
70704,gyanunlimited.com,open,open,open
70705,premiumpixels.com,open,open,open
70706,moodle.net,open,open,open
70707,zete.com,open,open,open
70708,besttoday.ru,open,open,open
70709,justpark.com,open,open,open
70710,sishuok.com,open,open,open
70711,ecafe8.com,open,open,open
70712,sinovision.net,open,open,open
70713,ccnu.edu.cn,open,open,unknown
70714,lyricsbogie.com,open,open,open
70715,jobsnhire.com,open,open,open
70716,picbee.pw,open,open,open
70717,ca-cotesdarmor.fr,open,open,open
70718,97sky.cn,open,open,open
70719,semanticscholar.org,open,open,open
70720,phpbbguru.net,open,open,open
70721,niwoso.com,open,open,open
70722,hizliporn.com,open,blocked,open
70723,zaiho.jp,open,open,unknown
70724,minikar.com,open,open,open
70725,osegredo.com.br,open,open,open
70726,dg.gov.cn,open,open,open
70727,mototriti.gr,open,open,open
70728,nsanedown.com,open,open,open
70729,wjn.jp,open,blocked,open
70730,zozo-chat.com,open,blocked,open
70731,pokeroff.ru,open,open,open
70732,anchorfree.net,open,blocked,open
70733,elmanana.com.mx,open,open,open
70734,chexun.com,open,blocked,open
70735,47club.jp,open,open,open
70736,soundhound.com,open,open,open
70737,chol.com,open,open,open
70738,trickbd.com,open,open,open
70739,0380.pics,open,open,open
70740,hsbc.co.om,open,open,unknown
70741,5hoom.com,open,open,open
70742,namebirthdaycakes.com,open,open,open
70743,d-games.net,open,open,open
70744,ceritaperut.com,open,open,open
70745,czterykaty.pl,open,open,open
70746,google.co,open,open,open
70747,0577hr.com,open,open,open
70748,zippcast.com,open,open,open
70749,1166.cm,open,open,open
70750,specially4u.net,open,blocked,open
70751,hellofresh.co.uk,open,open,open
70752,siteslike.com,blocked,blocked,blocked
70753,allqp.com,open,open,open
70754,novinhasdozapzap.com,open,blocked,open
70755,3-peace.info,open,open,open
70756,shimamura.gr.jp,open,open,unknown
70757,elmir.ua,open,open,open
70758,authoritywebsiteincome.com,open,open,open
70759,seagm.com,open,open,open
70760,ybu.edu.cn,open,open,open
70761,bland.is,open,open,open
70762,ouc.edu.cn,open,open,unknown
70763,tufotki.pl,open,open,open
70764,mupads.de,open,open,open
70765,paradym.com,open,open,open
70766,priceplunge.com,open,open,open
70767,beaches.com,open,blocked,open
70768,landmarkglobal.com,open,open,open
70769,twinedigital.com,open,open,open
70770,worshiphousemedia.com,open,blocked,open
70771,promoneuve.fr,open,open,open
70772,shokokai.or.jp,open,open,open
70773,sxu.edu.cn,open,open,unknown
70774,redwolfairsoft.com,open,open,open
70775,turkist.org,open,open,open
70776,explored.com.ec,open,open,open
70777,irankhabar.ir,open,open,open
70778,javarevisited.blogspot.com,blocked,blocked,blocked
70779,codingbat.com,open,open,open
70780,zho6.com,open,open,unknown
70781,amu.ac.in,open,open,open
70782,vwgolf.pl,open,open,open
70783,580k.com,open,open,open
70784,managementmania.com,open,open,open
70785,porn.sc,open,blocked,open
70786,cerritos.edu,open,open,open
70787,creive.me,open,open,open
70788,68ecshop.com,open,open,open
70789,flagma.kz,open,open,open
70790,drama24.co.kr,open,open,open
70791,partnersfcu.org,open,open,open
70792,ecommunity.com,open,open,open
70793,cevo.com,open,open,open
70794,lifeinbooks.net,open,open,open
70795,zhaoshang100.com,open,open,open
70796,schacharena.de,open,open,open
70797,rabbitsfun.com,open,open,open
70798,mastercraftindia.com,open,open,open
70799,sweetgreen.com,open,open,open
70800,hfhs.org,open,open,open
